participant,group,OS,fovealword,parafovealword,fovealcolour,parafovealcolour,correctcolour,parafovealpositionword,congruency,condition,block,gender,age,handedness,trial,rt,acc
17291,B,MacIntel,SIDE,YELLOW,black,red,red,left,incongruent,para_unified,2,female,20,Right-handed,51,0.765575,1
17291,B,MacIntel,GREEN,MAIN,red,black,red,left,incongruent,foveal_unified,2,female,20,Right-handed,52,0.6325,1
17291,B,MacIntel,YELLOW,SIDE,black,blue,blue,left,incongruent,para_dis,2,female,20,Right-handed,53,0.849165,1
17291,B,MacIntel,RED,SHORT,black,red,red,left,congruent,para_dis,2,female,20,Right-handed,54,0.43226,1
17291,B,MacIntel,YELLOW,SHORT,yellow,black,yellow,right,congruent,foveal_unified,2,female,20,Right-handed,55,0.564435,1
17291,B,MacIntel,GREEN,MAIN,black,red,red,left,incongruent,para_dis,2,female,20,Right-handed,56,0.382365,1
17291,B,MacIntel,RED,MAIN,green,black,green,right,incongruent,foveal_unified,2,female,20,Right-handed,57,0.46542,1
17291,B,MacIntel,SHORT,BLUE,black,yellow,yellow,left,incongruent,para_unified,2,female,20,Right-handed,58,0.51653,1
17291,B,MacIntel,SHORT,YELLOW,yellow,black,yellow,right,congruent,fov_dis,2,female,20,Right-handed,59,0.382585,1
17291,B,MacIntel,BLUE,MAIN,black,blue,blue,right,congruent,para_dis,2,female,20,Right-handed,60,0.732105,1
17291,B,MacIntel,LABEL,GREEN,black,green,green,right,congruent,para_unified,2,female,20,Right-handed,61,0.798915,1
17291,B,MacIntel,YELLOW,MAIN,yellow,black,yellow,left,congruent,foveal_unified,2,female,20,Right-handed,62,0.76668,1
17291,B,MacIntel,MAIN,GREEN,black,blue,blue,left,incongruent,para_unified,2,female,20,Right-handed,63,0.49881,1
17291,B,MacIntel,LABEL,YELLOW,green,black,green,right,incongruent,fov_dis,2,female,20,Right-handed,64,0.467405,1
17291,B,MacIntel,RED,MAIN,green,black,green,left,incongruent,foveal_unified,3,female,20,Right-handed,1,0.51783,1
17291,B,MacIntel,SHORT,RED,black,yellow,yellow,right,incongruent,para_unified,3,female,20,Right-handed,2,0.57795,1
17291,B,MacIntel,RED,SIDE,black,red,red,left,congruent,para_dis,3,female,20,Right-handed,3,1.016075,1
17291,B,MacIntel,SIDE,GREEN,red,black,red,right,incongruent,fov_dis,3,female,20,Right-handed,4,0.36723,1
17291,B,MacIntel,SIDE,GREEN,black,red,red,right,incongruent,para_unified,3,female,20,Right-handed,5,0.300195,1
17291,B,MacIntel,SHORT,BLUE,black,blue,blue,right,congruent,para_unified,3,female,20,Right-handed,6,0.515465,1
17291,B,MacIntel,YELLOW,LABEL,black,red,red,left,incongruent,para_dis,3,female,20,Right-handed,7,0.549475,1
17291,B,MacIntel,LABEL,YELLOW,green,black,green,left,incongruent,fov_dis,3,female,20,Right-handed,8,0.712445,1
17291,B,MacIntel,GREEN,LABEL,black,green,green,left,congruent,para_dis,3,female,20,Right-handed,9,0.351935,1
17291,B,MacIntel,MAIN,YELLOW,black,blue,blue,right,incongruent,para_unified,3,female,20,Right-handed,10,0.41477,1
17291,B,MacIntel,LABEL,GREEN,black,green,green,left,congruent,para_unified,3,female,20,Right-handed,11,0.54857,1
17291,B,MacIntel,BLUE,MAIN,blue,black,blue,left,congruent,foveal_unified,3,female,20,Right-handed,12,0.41562,1
17291,B,MacIntel,MAIN,RED,blue,black,blue,left,incongruent,fov_dis,3,female,20,Right-handed,13,0.36283,1
17291,B,MacIntel,MAIN,BLUE,blue,black,blue,left,congruent,fov_dis,3,female,20,Right-handed,14,0.36694,1
17291,B,MacIntel,LABEL,YELLOW,black,green,green,left,incongruent,para_unified,3,female,20,Right-handed,15,0.497675,1
17291,B,MacIntel,GREEN,LABEL,green,black,green,left,congruent,foveal_unified,3,female,20,Right-handed,16,0.43474,1
17291,B,MacIntel,SIDE,BLUE,red,black,red,left,incongruent,fov_dis,3,female,20,Right-handed,17,0.54995,0
17291,B,MacIntel,SIDE,BLUE,black,red,red,left,incongruent,para_unified,3,female,20,Right-handed,18,0.40042,1
17291,B,MacIntel,GREEN,SHORT,black,blue,blue,left,incongruent,para_dis,3,female,20,Right-handed,19,0.59857,1
17291,B,MacIntel,RED,SHORT,blue,black,blue,right,incongruent,foveal_unified,3,female,20,Right-handed,20,0.347865,1
17291,B,MacIntel,YELLOW,LABEL,red,black,red,left,incongruent,foveal_unified,3,female,20,Right-handed,21,0.51635,1
17291,B,MacIntel,LABEL,RED,red,black,red,right,congruent,fov_dis,3,female,20,Right-handed,22,0.28333,1
17291,B,MacIntel,SHORT,GREEN,black,yellow,yellow,left,incongruent,para_unified,3,female,20,Right-handed,23,0.379195,1
17291,B,MacIntel,SHORT,RED,yellow,black,yellow,right,incongruent,fov_dis,3,female,20,Right-handed,24,0.236665,1
17291,B,MacIntel,LABEL,BLUE,black,green,green,right,incongruent,para_unified,3,female,20,Right-handed,25,0.5147,1
17291,B,MacIntel,BLUE,SIDE,yellow,black,yellow,left,incongruent,foveal_unified,3,female,20,Right-handed,26,0.71583,1
17291,B,MacIntel,MAIN,GREEN,green,black,green,right,congruent,fov_dis,3,female,20,Right-handed,27,0.58241,1
17291,B,MacIntel,BLUE,MAIN,black,blue,blue,left,congruent,para_dis,3,female,20,Right-handed,28,0.448755,1
17291,B,MacIntel,LABEL,BLUE,green,black,green,right,incongruent,fov_dis,3,female,20,Right-handed,29,0.448525,1
17291,B,MacIntel,BLUE,SIDE,black,yellow,yellow,left,incongruent,para_dis,3,female,20,Right-handed,30,0.530275,1
17291,B,MacIntel,MAIN,RED,black,blue,blue,left,incongruent,para_unified,3,female,20,Right-handed,31,0.44987,1
17291,B,MacIntel,LABEL,GREEN,green,black,green,left,congruent,fov_dis,3,female,20,Right-handed,32,0.350915,1
17291,B,MacIntel,GREEN,SIDE,black,yellow,yellow,right,incongruent,para_dis,3,female,20,Right-handed,33,0.51568,1
17291,B,MacIntel,GREEN,SIDE,yellow,black,yellow,right,incongruent,foveal_unified,3,female,20,Right-handed,34,0.432465,1
17291,B,MacIntel,YELLOW,SHORT,yellow,black,yellow,left,congruent,foveal_unified,3,female,20,Right-handed,35,0.283835,1
17291,B,MacIntel,SHORT,BLUE,blue,black,blue,right,congruent,fov_dis,3,female,20,Right-handed,36,0.404065,1
17291,B,MacIntel,SHORT,YELLOW,yellow,black,yellow,left,congruent,fov_dis,3,female,20,Right-handed,37,0.38337,1
17291,B,MacIntel,BLUE,SHORT,black,blue,blue,right,congruent,para_dis,3,female,20,Right-handed,38,0.41517,1
17291,B,MacIntel,GREEN,MAIN,green,black,green,right,congruent,foveal_unified,3,female,20,Right-handed,39,0.39978,1
17291,B,MacIntel,MAIN,GREEN,black,green,green,right,congruent,para_unified,3,female,20,Right-handed,40,0.532,1
17291,B,MacIntel,BLUE,LABEL,red,black,red,right,incongruent,foveal_unified,3,female,20,Right-handed,41,0.69923,1
17291,B,MacIntel,YELLOW,SIDE,black,yellow,yellow,right,congruent,para_dis,3,female,20,Right-handed,42,0.28181,1
17291,B,MacIntel,RED,SIDE,red,black,red,left,congruent,foveal_unified,3,female,20,Right-handed,43,0.46349,1
17291,B,MacIntel,SHORT,GREEN,yellow,black,yellow,left,incongruent,fov_dis,3,female,20,Right-handed,44,0.599555,1
17291,B,MacIntel,BLUE,LABEL,black,red,red,right,incongruent,para_dis,3,female,20,Right-handed,45,0.466325,1
17291,B,MacIntel,RED,MAIN,black,green,green,left,incongruent,para_dis,3,female,20,Right-handed,46,0.61419,1
17291,B,MacIntel,MAIN,BLUE,black,blue,blue,left,congruent,para_unified,3,female,20,Right-handed,47,0.518545,1
17291,B,MacIntel,SIDE,YELLOW,black,yellow,yellow,right,congruent,para_unified,3,female,20,Right-handed,48,0.53393,1
17291,B,MacIntel,BLUE,SHORT,blue,black,blue,right,congruent,foveal_unified,3,female,20,Right-handed,49,0.447275,1
17291,B,MacIntel,SIDE,RED,red,black,red,left,congruent,fov_dis,3,female,20,Right-handed,50,0.4666,1
17291,B,MacIntel,SIDE,RED,black,red,red,left,congruent,para_unified,3,female,20,Right-handed,51,0.618275,1
17291,B,MacIntel,YELLOW,SIDE,yellow,black,yellow,right,congruent,foveal_unified,3,female,20,Right-handed,52,0.49991,1
17291,B,MacIntel,RED,LABEL,red,black,red,right,congruent,foveal_unified,3,female,20,Right-handed,53,0.47028,1
17291,B,MacIntel,YELLOW,SHORT,black,yellow,yellow,left,congruent,para_dis,3,female,20,Right-handed,54,0.457165,0
17291,B,MacIntel,SHORT,YELLOW,black,yellow,yellow,left,congruent,para_unified,3,female,20,Right-handed,55,0.363755,1
17291,B,MacIntel,LABEL,RED,black,red,red,right,congruent,para_unified,3,female,20,Right-handed,56,0.532375,1
17291,B,MacIntel,GREEN,SHORT,blue,black,blue,left,incongruent,foveal_unified,3,female,20,Right-handed,57,0.39819,1
17291,B,MacIntel,YELLOW,MAIN,green,black,green,right,incongruent,foveal_unified,3,female,20,Right-handed,58,0.448795,1
17291,B,MacIntel,RED,SHORT,black,blue,blue,right,incongruent,para_dis,3,female,20,Right-handed,59,0.404065,1
17291,B,MacIntel,GREEN,MAIN,black,green,green,right,congruent,para_dis,3,female,20,Right-handed,60,0.500845,1
17291,B,MacIntel,MAIN,YELLOW,blue,black,blue,right,incongruent,fov_dis,3,female,20,Right-handed,61,0.46542,1
17291,B,MacIntel,RED,LABEL,black,red,red,right,congruent,para_dis,3,female,20,Right-handed,62,0.468355,1
17291,B,MacIntel,SIDE,YELLOW,yellow,black,yellow,right,congruent,fov_dis,3,female,20,Right-handed,63,0.547995,1
17291,B,MacIntel,YELLOW,MAIN,black,green,green,right,incongruent,para_dis,3,female,20,Right-handed,64,0.435565,1
17291,B,MacIntel,LABEL,BLUE,yellow,black,yellow,left,incongruent,fov_dis,4,female,20,Right-handed,1,0.548505,1
17291,B,MacIntel,LABEL,BLUE,black,yellow,yellow,left,incongruent,para_unified,4,female,20,Right-handed,2,0.449415,1
17291,B,MacIntel,LABEL,GREEN,yellow,black,yellow,right,incongruent,fov_dis,4,female,20,Right-handed,3,0.416505,1
17291,B,MacIntel,BLUE,LABEL,black,green,green,left,incongruent,para_dis,4,female,20,Right-handed,4,0.63227,0
17291,B,MacIntel,SHORT,BLUE,black,blue,blue,left,congruent,para_unified,4,female,20,Right-handed,5,0.779215,1
17291,B,MacIntel,GREEN,LABEL,blue,black,blue,right,incongruent,foveal_unified,4,female,20,Right-handed,6,0.467845,1
17291,B,MacIntel,YELLOW,MAIN,black,blue,blue,left,incongruent,para_dis,4,female,20,Right-handed,7,0.383625,1
17291,B,MacIntel,LABEL,RED,black,red,red,left,congruent,para_unified,4,female,20,Right-handed,8,0.415285,1
17291,B,MacIntel,GREEN,MAIN,black,green,green,left,congruent,para_dis,4,female,20,Right-handed,9,0.63048,1
17291,B,MacIntel,RED,SIDE,black,green,green,right,incongruent,para_dis,4,female,20,Right-handed,10,0.482835,1
17291,B,MacIntel,SHORT,GREEN,green,black,green,right,congruent,fov_dis,4,female,20,Right-handed,11,0.49928,1
17291,B,MacIntel,BLUE,SIDE,blue,black,blue,right,congruent,foveal_unified,4,female,20,Right-handed,12,0.378515,1
17291,B,MacIntel,BLUE,SIDE,black,blue,blue,right,congruent,para_dis,4,female,20,Right-handed,13,0.334615,1
17291,B,MacIntel,LABEL,YELLOW,yellow,black,yellow,right,congruent,fov_dis,4,female,20,Right-handed,14,0.59744,1
17291,B,MacIntel,YELLOW,SIDE,black,yellow,yellow,left,congruent,para_dis,4,female,20,Right-handed,15,0.453465,1
17291,B,MacIntel,GREEN,SHORT,green,black,green,right,congruent,foveal_unified,4,female,20,Right-handed,16,0.466875,1
17291,B,MacIntel,MAIN,RED,black,red,red,right,congruent,para_unified,4,female,20,Right-handed,17,0.583385,1
17291,B,MacIntel,LABEL,RED,red,black,red,left,congruent,fov_dis,4,female,20,Right-handed,18,0.499415,1
17291,B,MacIntel,YELLOW,MAIN,blue,black,blue,left,incongruent,foveal_unified,4,female,20,Right-handed,19,0.551515,1
17291,B,MacIntel,SIDE,YELLOW,yellow,black,yellow,left,congruent,fov_dis,4,female,20,Right-handed,20,0.58315,1
17291,B,MacIntel,RED,SIDE,green,black,green,right,incongruent,foveal_unified,4,female,20,Right-handed,21,0.482715,1
17291,B,MacIntel,SHORT,BLUE,blue,black,blue,left,congruent,fov_dis,4,female,20,Right-handed,22,0.33288,1
17291,B,MacIntel,GREEN,SIDE,red,black,red,left,incongruent,foveal_unified,4,female,20,Right-handed,23,0.53271,1
17291,B,MacIntel,MAIN,GREEN,green,black,green,left,congruent,fov_dis,4,female,20,Right-handed,24,0.49839,1
17291,B,MacIntel,LABEL,YELLOW,black,yellow,yellow,right,congruent,para_unified,4,female,20,Right-handed,25,0.533645,1
17291,B,MacIntel,BLUE,MAIN,yellow,black,yellow,right,incongruent,foveal_unified,4,female,20,Right-handed,26,0.832655,1
17291,B,MacIntel,BLUE,SHORT,blue,black,blue,left,congruent,foveal_unified,4,female,20,Right-handed,27,0.452175,1
17291,B,MacIntel,YELLOW,LABEL,yellow,black,yellow,right,congruent,foveal_unified,4,female,20,Right-handed,28,0.49987,1
17291,B,MacIntel,SIDE,GREEN,black,blue,blue,left,incongruent,para_unified,4,female,20,Right-handed,29,0.59638,1
17291,B,MacIntel,SHORT,GREEN,black,green,green,right,congruent,para_unified,4,female,20,Right-handed,30,0.632245,1
17291,B,MacIntel,MAIN,GREEN,black,green,green,left,congruent,para_unified,4,female,20,Right-handed,31,0.41599,1
17291,B,MacIntel,RED,MAIN,black,red,red,right,congruent,para_dis,4,female,20,Right-handed,32,0.53273,1
17291,B,MacIntel,GREEN,LABEL,black,blue,blue,right,incongruent,para_dis,4,female,20,Right-handed,33,0.43319,1
17291,B,MacIntel,SIDE,GREEN,blue,black,blue,left,incongruent,fov_dis,4,female,20,Right-handed,34,0.331135,1
17291,B,MacIntel,SHORT,RED,black,green,green,left,incongruent,para_unified,4,female,20,Right-handed,35,0.520005,1
17291,B,MacIntel,LABEL,GREEN,black,yellow,yellow,right,incongruent,para_unified,4,female,20,Right-handed,36,0.41373,1
17291,B,MacIntel,YELLOW,SIDE,yellow,black,yellow,left,congruent,foveal_unified,4,female,20,Right-handed,37,0.34884,1
17291,B,MacIntel,SIDE,YELLOW,black,yellow,yellow,left,congruent,para_unified,4,female,20,Right-handed,38,0.265215,1
17291,B,MacIntel,SHORT,YELLOW,green,black,green,right,incongruent,fov_dis,4,female,20,Right-handed,39,0.40377,1
17291,B,MacIntel,GREEN,MAIN,green,black,green,left,congruent,foveal_unified,4,female,20,Right-handed,40,0.36564,1
17291,B,MacIntel,YELLOW,SHORT,red,black,red,right,incongruent,foveal_unified,4,female,20,Right-handed,41,0.76415,1
17291,B,MacIntel,RED,LABEL,red,black,red,left,congruent,foveal_unified,4,female,20,Right-handed,42,0.44847,1
17291,B,MacIntel,BLUE,SHORT,black,blue,blue,left,congruent,para_dis,4,female,20,Right-handed,43,0.64906,1
17291,B,MacIntel,SHORT,YELLOW,black,green,green,right,incongruent,para_unified,4,female,20,Right-handed,44,0.60048,1
17291,B,MacIntel,YELLOW,SHORT,black,red,red,right,incongruent,para_dis,4,female,20,Right-handed,45,0.5138,1
17291,B,MacIntel,RED,SHORT,yellow,black,yellow,left,incongruent,foveal_unified,4,female,20,Right-handed,46,0.336775,1
17291,B,MacIntel,GREEN,SIDE,black,red,red,left,incongruent,para_dis,4,female,20,Right-handed,47,0.603505,1
17291,B,MacIntel,RED,MAIN,red,black,red,right,congruent,foveal_unified,4,female,20,Right-handed,48,0.598965,1
17291,B,MacIntel,MAIN,RED,red,black,red,right,congruent,fov_dis,4,female,20,Right-handed,49,0.667155,1
17291,B,MacIntel,BLUE,MAIN,black,yellow,yellow,right,incongruent,para_dis,4,female,20,Right-handed,50,0.58325,1
17291,B,MacIntel,SIDE,BLUE,blue,black,blue,right,congruent,fov_dis,4,female,20,Right-handed,51,0.465685,1
17291,B,MacIntel,SIDE,RED,blue,black,blue,right,incongruent,fov_dis,4,female,20,Right-handed,52,0.39989,1
17291,B,MacIntel,YELLOW,LABEL,black,yellow,yellow,right,congruent,para_dis,4,female,20,Right-handed,53,0.48271,1
17291,B,MacIntel,GREEN,SHORT,black,green,green,right,congruent,para_dis,4,female,20,Right-handed,54,0.616205,1
17291,B,MacIntel,SIDE,RED,black,blue,blue,right,incongruent,para_unified,4,female,20,Right-handed,55,0.532405,1
17291,B,MacIntel,RED,SHORT,black,yellow,yellow,left,incongruent,para_dis,4,female,20,Right-handed,56,0.54889,1
17291,B,MacIntel,MAIN,YELLOW,red,black,red,left,incongruent,fov_dis,4,female,20,Right-handed,57,0.499575,1
17291,B,MacIntel,RED,LABEL,black,red,red,left,congruent,para_dis,4,female,20,Right-handed,58,0.514765,1
17291,B,MacIntel,MAIN,YELLOW,black,red,red,left,incongruent,para_unified,4,female,20,Right-handed,59,0.33283,1
17291,B,MacIntel,SHORT,RED,green,black,green,left,incongruent,fov_dis,4,female,20,Right-handed,60,0.44863,1
17291,B,MacIntel,BLUE,LABEL,green,black,green,left,incongruent,foveal_unified,4,female,20,Right-handed,61,0.63596,1
17291,B,MacIntel,MAIN,BLUE,black,red,red,right,incongruent,para_unified,4,female,20,Right-handed,62,0.464595,1
17291,B,MacIntel,MAIN,BLUE,red,black,red,right,incongruent,fov_dis,4,female,20,Right-handed,63,0.43191,1
17291,B,MacIntel,SIDE,BLUE,black,blue,blue,right,congruent,para_unified,4,female,20,Right-handed,64,0.43542,1
17291,B,MacIntel,BLUE,SHORT,red,black,red,right,incongruent,foveal_unified,5,female,20,Right-handed,1,0.6327,1
17291,B,MacIntel,LABEL,BLUE,black,blue,blue,right,congruent,para_unified,5,female,20,Right-handed,2,0.38089,1
17291,B,MacIntel,BLUE,SIDE,blue,black,blue,left,congruent,foveal_unified,5,female,20,Right-handed,3,0.318655,1
17291,B,MacIntel,LABEL,BLUE,blue,black,blue,right,congruent,fov_dis,5,female,20,Right-handed,4,0.315965,1
17291,B,MacIntel,SHORT,GREEN,green,black,green,left,congruent,fov_dis,5,female,20,Right-handed,5,0.46646,1
17291,B,MacIntel,GREEN,LABEL,black,blue,blue,left,incongruent,para_dis,5,female,20,Right-handed,6,0.730455,1
17291,B,MacIntel,GREEN,LABEL,blue,black,blue,left,incongruent,foveal_unified,5,female,20,Right-handed,7,0.44958,1
17291,B,MacIntel,SHORT,BLUE,black,green,green,right,incongruent,para_unified,5,female,20,Right-handed,8,0.46551,1
17291,B,MacIntel,SIDE,YELLOW,black,blue,blue,right,incongruent,para_unified,5,female,20,Right-handed,9,0.402255,1
17291,B,MacIntel,SIDE,YELLOW,blue,black,blue,right,incongruent,fov_dis,5,female,20,Right-handed,10,0.318385,1
17291,B,MacIntel,YELLOW,LABEL,yellow,black,yellow,left,congruent,foveal_unified,5,female,20,Right-handed,11,0.515965,1
17291,B,MacIntel,GREEN,SHORT,green,black,green,left,congruent,foveal_unified,5,female,20,Right-handed,12,0.398415,1
17291,B,MacIntel,RED,SIDE,green,black,green,left,incongruent,foveal_unified,5,female,20,Right-handed,13,0.48506,1
17291,B,MacIntel,LABEL,GREEN,black,yellow,yellow,left,incongruent,para_unified,5,female,20,Right-handed,14,0.469795,1
17291,B,MacIntel,LABEL,YELLOW,black,yellow,yellow,left,congruent,para_unified,5,female,20,Right-handed,15,0.282,1
17291,B,MacIntel,GREEN,SHORT,black,green,green,left,congruent,para_dis,5,female,20,Right-handed,16,0.613995,1
17291,B,MacIntel,RED,SHORT,red,black,red,right,congruent,foveal_unified,5,female,20,Right-handed,17,0.54834,1
17291,B,MacIntel,YELLOW,MAIN,yellow,black,yellow,right,congruent,foveal_unified,5,female,20,Right-handed,18,0.469245,1
17291,B,MacIntel,SIDE,GREEN,black,green,green,right,congruent,para_unified,5,female,20,Right-handed,19,0.564365,1
17291,B,MacIntel,SHORT,YELLOW,green,black,green,left,incongruent,fov_dis,5,female,20,Right-handed,20,0.449695,1
17291,B,MacIntel,BLUE,MAIN,black,yellow,yellow,left,incongruent,para_dis,5,female,20,Right-handed,21,0.517125,1
17291,B,MacIntel,YELLOW,SHORT,red,black,red,left,incongruent,foveal_unified,5,female,20,Right-handed,22,0.51368,1
17291,B,MacIntel,SHORT,GREEN,black,green,green,left,congruent,para_unified,5,female,20,Right-handed,23,0.486515,1
17291,B,MacIntel,SHORT,RED,black,red,red,right,congruent,para_unified,5,female,20,Right-handed,24,0.496345,1
17291,B,MacIntel,RED,MAIN,red,black,red,left,congruent,foveal_unified,5,female,20,Right-handed,25,0.36999,1
17291,B,MacIntel,YELLOW,LABEL,black,yellow,yellow,left,congruent,para_dis,5,female,20,Right-handed,26,0.49915,1
17291,B,MacIntel,RED,SHORT,black,red,red,right,congruent,para_dis,5,female,20,Right-handed,27,0.481945,1
17291,B,MacIntel,SHORT,BLUE,green,black,green,right,incongruent,fov_dis,5,female,20,Right-handed,28,0.40048,1
17291,B,MacIntel,MAIN,RED,black,red,red,left,congruent,para_unified,5,female,20,Right-handed,29,0.516795,1
17291,B,MacIntel,SIDE,BLUE,black,blue,blue,left,congruent,para_unified,5,female,20,Right-handed,30,0.433225,1
17291,B,MacIntel,MAIN,GREEN,red,black,red,right,incongruent,fov_dis,5,female,20,Right-handed,31,0.51448,1
17291,B,MacIntel,YELLOW,SIDE,green,black,green,right,incongruent,foveal_unified,5,female,20,Right-handed,32,0.68325,1
17291,B,MacIntel,SIDE,GREEN,green,black,green,right,congruent,fov_dis,5,female,20,Right-handed,33,0.3685,1
17291,B,MacIntel,MAIN,GREEN,black,red,red,right,incongruent,para_unified,5,female,20,Right-handed,34,0.53404,1
17291,B,MacIntel,GREEN,SIDE,green,black,green,right,congruent,foveal_unified,5,female,20,Right-handed,35,0.49887,1
17291,B,MacIntel,BLUE,LABEL,blue,black,blue,right,congruent,foveal_unified,5,female,20,Right-handed,36,0.431565,1
17291,B,MacIntel,RED,SIDE,black,green,green,left,incongruent,para_dis,5,female,20,Right-handed,37,0.56893,1
